"CODEST";"FECHA";"HORA";"DPV";"DVMED";"HRMAXABS";"HRMAX";"HRMED";"HRMINABS";"HRMIN";"PRECMAX";"PREC";"DEWPT";"RADACU";"RADMAX";"RADMED";"RRMAX";"RRMED";"RVIENTO";"TMAXABS";"TMAX";"TMED";"TMINABS";"TMIN";"VVMAX";"VVMED";
"CA73";"28/11/16";"13:00";",563";"12,01";"";"71,93";"67,46";"";"62,99";"";"0";"9,245";",43696196";"279,9";"138,4";"";"";"4,05";"";"15,89";"15,23";"";"14,89";"3,038";"1,125"
"CA73";"28/11/16";"14:00";",486";"26,16";"";"75,58";"71,59";"";"68,68";"";"0";"9,957";",43221204";"255,1";"120,03";"";"";"3,2004";"";"15,53";"15,04";"";"14,72";"2,058";",889"
"CA73";"28/11/16";"15:00";",389";"48,59";"";"80,2";"77,22";"";"74,13";"";"0";"11,107";",48109685";"195,7";"133,65";"";"";"1,3428";"";"15,6";"15,06";"";"14,76";"2,254";",373"
"CA73";"28/11/16";"16:00";",431";"67,49";"";"78,49";"75,63";"";"73,42";"";"0";"11,28";",50664357";"210,5";"140,74";"";"";"1,3716";"";"15,91";"15,55";"";"14,99";"1,47";",381"
"CA73";"28/11/16";"17:00";",277";"117,75";"";"86";"83,16";"";"76,93";"";"0";"11,603";",04810338";"32,2";"13,36";"";"";",7416";"";"15,1";"14,42";"";"14,09";"1,764";",206"
"CA73";"28/11/16";"18:00";",11";"318,54";"";"96,7";"92,97";"";"85,8";"";"1,1";"12,352";"0";"0";"0";"";"";",6768";"";"14,16";"13,47";"";"13,02";",784";",188"
"CA73";"28/11/16";"19:00";",072";"269,71";"";"96,6";"95,15";"";"93,1";"";",1";"12,075";"0";"0";"0";"";"";",5328";"";"13,36";"12,83";"";"12,27";"1,568";",148"
"CA73";"28/11/16";"20:00";",064";"255,28";"";"96,7";"95,53";"";"94,3";"";"0";"11,5";"0";"0";"0";"";"";",1476";"";"12,44";"12,19";"";"11,94";",98";",041"
"CA73";"28/11/16";"21:00";",059";"297,57";"";"96,9";"95,73";"";"94,2";"";"0";"11,213";"0";"0";"0";"";"";",198";"";"12,21";"11,86";"";"11,33";",882";",055"
"CA73";"28/11/16";"22:00";",051";"299,24";"";"96,9";"96,08";"";"93,9";"";"0";"10,372";"0";"0";"0";"";"";",9828";"";"11,4";"10,96";"";"10,63";"1,176";",273"
